InternalId;LoadDate;CustomerName;DeliveryCity;DeliveryAddress;DeliveryDate;DeliveryTime;PackageType;Comment
870;2023-04-15 13:00:00.000;"OOO ""Би-Ван Кеноби""";Нижнекамск; УЛ.ХИМИКОВ,Д.72А;20.04.2023;13:00:00;Письмо;NULL
871;2023-04-10 18:00:00.000;ИП М.А.Н;Казань; проспект Сююмбике 2/19 , трц клиент будет по этому адресу, там готов встретиться с курьером;16.04.2023;18:00:00;Бандероль;NULL
872;2023-04-14 18:00:00.000;ИП М.А.Н;Казань; б-р Автомобилестроителей д 14 ;17.04.2023;18:00:00;Бандероль;NULL
873;2023-04-11 16:00:00.000;"OOO ""Би-Ван Кеноби""";Зеленодольск;  г. , ул. Карла Маркса, д. зд 39А;13.04.2023;16:00:00;Бандероль;NULL
874;2023-04-06 16:00:00.000;"OOO ""Моя Оборона""";Зеленодольск;  г. , ул. Карла Маркса, д. зд 39А;13.04.2023;16:00:00;Бандероль;NULL
875;2023-04-04 16:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; пр-кт. Хасана Туфана, д. 7;11.04.2023;16:00:00;Письмо;NULL
876;2023-04-08 18:00:00.000;ИП М.А.Н;Казань; пр-кт. Хасана Туфана, д. 7;11.04.2023;18:00:00;Габаритный груз;NULL
877;2023-04-09 16:30:00.000;"OOO ""Моя Оборона""";Казань; Респ Татарстан, г , пр-кт В.Фоменко, д 76;10.04.2023;16:30:00;Габаритный груз;NULL
878;2023-04-01 20:00:00.000;"ЗАО ""Чное обучение""";Альметьевск; ул. Заслоново 16 ;07.04.2023;20:00:00;Бандероль;NULL
879;2023-04-01 20:00:00.000;ИП М.А.Н;Альметьевск; ул. Заслоново 16 ;07.04.2023;20:00:00;Бандероль;NULL
880;2023-04-05 16:00:00.000;"OOO ""Моя Оборона""";Казань; пр. мира 73/21;07.04.2023;16:00:00;Бандероль;NULL
881;2023-04-02 16:00:00.000;"ПАО ""Альто""";Казань; пр. мира 73/21;07.04.2023;16:00:00;Бандероль;NULL
882;2023-04-30 13:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; бульвар имени Томази Кереселидзе д. 46/10а ;05.05.2023;13:00:00;Бандероль;NULL
883;2023-05-02 13:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; бульвар имени Томази Кереселидзе д. 46/10а ;05.05.2023;13:00:00;Бандероль;NULL
884;2023-04-02 10:00:00.000;OOO РиК;Нижнекамск; ул. мира 8а;03.04.2023;10:00:00;Бандероль;NULL
885;2023-04-03 12:30:00.000;OOO РиК;Казань; ул. Машиностроительная, д. 76;04.04.2023;12:30:00;Габаритный груз;NULL
886;2023-04-02 10:00:00.000;"ПАО ""Альто""";Нижнекамск; ул. мира 8а;03.04.2023;10:00:00;Письмо;NULL
887;2023-03-30 18:00:00.000;"ЗАО ""Чное обучение""";Нижнекамск; ул. 30 лет Победы, д. 15 ;31.03.2023;18:00:00;Письмо;NULL
888;2023-03-27 19:00:00.000;ИП М.А.Н;Нижнекамск;  г. , ул. Тукая, д. 31 ;31.03.2023;19:00:00;Письмо;NULL
889;2023-03-24 19:00:00.000;ИП М.А.Н;Нижнекамск;  г. , ул. Тукая, д. 31 ;31.03.2023;19:00:00;Бандероль;NULL
890;2023-03-28 18:00:00.000;OOO РиК;Нижнекамск; ул. 30 лет Победы, д. 15 ;31.03.2023;18:00:00;Письмо;NULL
891;2023-03-27 18:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; Сармановский тракт, дом 23 ;30.03.2023;18:00:00;Письмо;NULL
892;2023-03-28 18:00:00.000;"ПАО ""Альто""";Казань; Сармановский тракт, дом 23 ;30.03.2023;18:00:00;Письмо;NULL
893;2023-03-27 18:30:00.000;OOO РиК;Казань; б-р Юных Ленинцев, д 1;29.03.2023;18:30:00;Письмо;NULL
894;2023-03-23 14:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; ПРОСПЕКТ МУСЫ ДЖАЛИЛЯ Д 49 КВ 82;29.03.2023;14:00:00;Габаритный груз;NULL
895;2023-03-22 14:00:00.000;"OOO ""Моя Оборона""";Казань; ПРОСПЕКТ МУСЫ ДЖАЛИЛЯ Д 49 КВ 82;29.03.2023;14:00:00;Габаритный груз;NULL
896;2023-03-25 18:30:00.000;"OOO ""Би-Ван Кеноби""";Казань; б-р Юных Ленинцев, д 1;29.03.2023;18:30:00;Габаритный груз;NULL
897;2023-03-23 16:30:00.000;"OOO ""Би-Ван Кеноби""";Казань; пр-кт. им Вахитова, д. 40;25.03.2023;16:30:00;Бандероль;NULL
898;2023-03-18 12:00:00.000;"ЗАО ""Чное обучение""";Казань; Сергея Титова, 36а;22.03.2023;12:00:00;Письмо;NULL
899;2023-03-21 12:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; Сергея Титова, 36а;22.03.2023;12:00:00;Письмо;NULL
900;2023-03-16 14:00:00.000;"ЗАО ""Чное обучение""";Казань; ул. Низамитндинова 7б;21.03.2023;14:00:00;Бандероль;NULL
901;2023-03-16 16:00:00.000;"ПАО ""Альто""";Зеленодольск;  ул. Ленина, д. 35 ;21.03.2023;16:00:00;Бандероль;NULL
902;2023-03-19 16:00:00.000;"ПАО ""Альто""";Зеленодольск;  ул. Ленина, д. 35 ;21.03.2023;16:00:00;Письмо;NULL
903;2023-03-16 14:00:00.000;"ПАО ""Альто""";Казань; ул. Низамитндинова 7б;21.03.2023;14:00:00;Письмо;NULL
904;2023-03-12 17:00:00.000;"ПАО ""Альто""";Казань; пр-кт. Московский д.110;17.03.2023;17:00:00;Бандероль;NULL
905;2023-03-19 16:00:00.000;ИП М.А.Н;Казань; проспект  Автозаводский д 25 ;20.03.2023;16:00:00;Письмо;NULL
906;2023-03-14 16:40:00.000;"ПАО ""Альто""";Казань; пр-кт. Автозаводский, д. 25 ;17.03.2023;16:40:00;Бандероль;NULL
907;2023-03-11 16:40:00.000;"OOO ""Би-Ван Кеноби""";Казань; пр-кт. Автозаводский, д. 25 ;17.03.2023;16:40:00;Габаритный груз;NULL
908;2023-03-13 15:00:00.000;"ПАО ""Альто""";Казань; шамиля усманова 49/ 02;18.03.2023;15:00:00;Письмо;NULL
909;2023-03-14 17:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; пр-кт. Московский д.110;17.03.2023;17:00:00;Габаритный груз;NULL
910;2023-03-17 13:00:00.000;"ПАО ""Альто""";Казань; л. Авангардная, д. 41 ;18.03.2023;13:00:00;Бандероль;NULL
911;2023-03-03 19:00:00.000;"OOO ""Моя Оборона""";Казань; проспект мира дом 4 А;10.03.2023;19:00:00;Бандероль;NULL
912;2023-03-06 19:00:00.000;"OOO ""Моя Оборона""";Казань; проспект мира дом 4 А;10.03.2023;19:00:00;Письмо;NULL
913;2023-02-27 16:00:00.000;OOO РиК;Казань; чулман 8 а , 6 под. 230, ;06.03.2023;16:00:00;Бандероль;NULL
914;2023-03-05 16:00:00.000;"OOO ""Моя Оборона""";Казань; чулман 8 а , 6 под. 230, ;06.03.2023;16:00:00;Габаритный груз;NULL
915;2023-03-02 18:00:00.000;"OOO ""Би-Ван Кеноби""";Зеленодольск; ул. Сайдашева, д. 15А ;06.03.2023;18:00:00;Бандероль;NULL
916;2023-03-03 18:00:00.000;"OOO ""Би-Ван Кеноби""";Казань;  б-р. Касимова, д. 5 ;05.03.2023;18:00:00;Габаритный груз;NULL
917;2023-03-03 18:00:00.000;ИП М.А.Н;Казань;  б-р. Касимова, д. 5 ;05.03.2023;18:00:00;Габаритный груз;NULL
918;2023-03-02 16:00:00.000;OOO РиК;Нижнекамск; проспект Шинников 13А;04.03.2023;16:00:00;Письмо;NULL
919;2023-03-01 10:00:00.000;ИП М.А.Н;Зеленодольск; Проспект строителей  8;06.03.2023;10:00:00;Бандероль;NULL
920;2023-02-27 16:00:00.000;ИП М.А.Н;Нижнекамск; проспект Шинников 13А;04.03.2023;16:00:00;Бандероль;NULL
921;2023-02-27 18:00:00.000;OOO РиК;Казань; Авангардная 39;03.03.2023;18:00:00;Письмо;NULL
922;2023-02-28 18:00:00.000;"OOO ""Моя Оборона""";Казань; Авангардная 39;03.03.2023;18:00:00;Письмо;NULL
923;2023-03-01 19:00:00.000;OOO РиК;Казань; тракт. Сармановский д. 38;03.03.2023;19:00:00;Письмо;NULL
924;2023-02-23 12:00:00.000;OOO РиК;Нижнекамск; пр-кт. Химиков, д. 78В ;02.03.2023;12:00:00;Письмо;NULL
925;2023-02-27 15:00:00.000;"OOO ""Моя Оборона""";Альметьевск; ул. Коммунаров, д. 15 ;02.03.2023;15:00:00;Бандероль;NULL
926;2023-03-02 19:00:00.000;"ПАО ""Альто""";Казань; тракт. Сармановский д. 38;03.03.2023;19:00:00;Письмо;NULL
927;2023-02-23 12:00:00.000;"OOO ""Моя Оборона""";Нижнекамск; пр-кт. Химиков, д. 78В ;02.03.2023;12:00:00;Бандероль;NULL
928;2023-02-25 15:00:00.000;ИП М.А.Н;Альметьевск; ул. Коммунаров, д. 15 ;02.03.2023;15:00:00;Письмо;NULL
929;2023-03-01 18:00:00.000;OOO РиК;Казань; пр-кт. Московский д. 139;02.03.2023;18:00:00;Бандероль;NULL
930;2023-02-27 18:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; пр-кт. Московский д. 139;02.03.2023;18:00:00;Письмо;NULL
931;2023-02-24 10:00:00.000;"OOO ""Моя Оборона""";Зеленодольск; ул. Королёва д.11 подъезд 1 ;01.03.2023;10:00:00;Бандероль;NULL
932;2023-02-24 10:00:00.000;"OOO ""Моя Оборона""";Зеленодольск; ул. Королёва д.11 подъезд 1 ;01.03.2023;10:00:00;Письмо;NULL
933;2023-02-23 15:00:00.000;ИП М.А.Н;Казань; ул. Габдуллы Тукая д. 13 ;28.02.2023;15:00:00;Бандероль;NULL
934;2023-02-24 12:00:00.000;"OOO ""Моя Оборона""";Казань; пр-кт. им Мусы Джалиля д. 70;26.02.2023;12:00:00;Габаритный груз;NULL
935;2023-02-21 12:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; пр-кт. им Мусы Джалиля д. 70;26.02.2023;12:00:00;Бандероль;NULL
936;2023-02-22 16:00:00.000;"ПАО ""Альто""";Казань;  пр-кт. Сююмбике, д. 95 ;24.02.2023;16:00:00;Письмо;NULL
937;2023-02-21 16:00:00.000;OOO РиК;Казань;  пр-кт. Сююмбике, д. 95 ;24.02.2023;16:00:00;Бандероль;NULL
938;2023-02-17 12:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; б-р. им Галиаскара Камала, д. 18 ;23.02.2023;12:00:00;Бандероль;NULL
939;2023-02-18 19:00:00.000;"ЗАО ""Чное обучение""";Казань; 423816, Татарстан Респ, г. , пр-кт. Автозаводский, д. 55 ;21.02.2023;19:00:00;Бандероль;NULL
940;2023-02-21 12:00:00.000;"ПАО ""Альто""";Казань; б-р. им Галиаскара Камала, д. 18 ;23.02.2023;12:00:00;Письмо;NULL
941;2023-02-14 19:00:00.000;ИП М.А.Н;Казань; 423816, Татарстан Респ, г. , пр-кт. Автозаводский, д. 55 ;21.02.2023;19:00:00;Письмо;NULL
942;2023-02-14 14:50:00.000;"OOO ""Би-Ван Кеноби""";Нижнекамск; Шинников пр-кт.,д. 3Б;19.02.2023;14:50:00;Письмо;NULL
943;2023-02-13 14:50:00.000;"OOO ""Моя Оборона""";Нижнекамск; Шинников пр-кт.,д. 3Б;19.02.2023;14:50:00;Бандероль;NULL
944;2023-02-15 17:00:00.000;"ПАО ""Альто""";Казань; пр-кт. Мира д. 74;17.02.2023;17:00:00;Письмо;NULL
945;2023-01-28 09:00:00.000;"ПАО ""Альто""";Нижнекамск; СТУДЕНЧЕСКАЯ, д 9 ;31.01.2023;09:00:00;Бандероль;NULL
946;2023-02-16 11:00:00.000;ИП М.А.Н;Альметьевск; г. , пр-кт. Строителей, д. 57;17.02.2023;11:00:00;Письмо;NULL
947;2023-02-13 11:00:00.000;"OOO ""Моя Оборона""";Альметьевск; г. , пр-кт. Строителей, д. 57;17.02.2023;11:00:00;Письмо;NULL
948;2023-02-11 17:00:00.000;ИП М.А.Н;Казань; пр-кт. Мира д. 74;17.02.2023;17:00:00;Бандероль;NULL
949;2023-02-12 11:00:00.000;ИП М.А.Н;Альметьевск; г. , пр-кт. Строителей, д. 57;17.02.2023;11:00:00;Письмо;NULL
950;2023-02-08 09:00:00.000;"ЗАО ""Чное обучение""";Казань; ул. им Низаметдинова Р.М., д. 13 ;14.02.2023;09:00:00;Габаритный груз;NULL
951;2023-02-07 09:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; ул. им Низаметдинова Р.М., д. 13 ;14.02.2023;09:00:00;Габаритный груз;NULL
952;2023-02-14 15:00:00.000;"ПАО ""Альто""";Казань; Транспортный проезд 81 офис 203 ;17.02.2023;15:00:00;Габаритный груз;NULL
953;2023-02-10 18:00:00.000;ИП М.А.Н;Альметьевск; ул. Ризы Фахретдина, д. 57/9;14.02.2023;18:00:00;Письмо;NULL
954;2023-02-12 09:00:00.000;"ЗАО ""Чное обучение""";Казань; ул. им Низаметдинова Р.М., д. 13 ;14.02.2023;09:00:00;Письмо;NULL
955;2023-02-09 17:30:00.000;OOO РиК;Казань; Аделя Кутуя д.6;13.02.2023;17:30:00;Бандероль;NULL
956;2023-02-09 14:00:00.000;OOO РиК;Зеленодольск; Жукова, д. 7;12.02.2023;14:00:00;Бандероль;NULL
957;2023-02-03 19:30:00.000;OOO РиК;Зеленодольск; пр-кт. Строителей д. 11;09.02.2023;19:30:00;Бандероль;NULL
958;2023-02-06 16:00:00.000;"ЗАО ""Чное обучение""";Казань; переулок Гайдара д 10  под 2 ;09.02.2023;16:00:00;Габаритный груз;NULL
959;2023-02-04 19:30:00.000;ИП М.А.Н;Зеленодольск; пр-кт. Строителей д. 11;09.02.2023;19:30:00;Письмо;NULL
960;2023-02-05 17:30:00.000;"ЗАО ""Чное обучение""";Казань; ул. Александра Грина;08.02.2023;17:30:00;Бандероль;NULL
961;2023-02-04 17:00:00.000;ИП М.А.Н;Казань; пр-кт. Мира, д. 37/15 ;08.02.2023;17:00:00;Габаритный груз;NULL
962;2023-02-08 16:00:00.000;OOO РиК;Казань; переулок Гайдара д 10  под 2 ;09.02.2023;16:00:00;Бандероль;NULL
963;2023-02-07 10:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; Железнодорожников 12;09.02.2023;10:00:00;Бандероль;NULL
964;2023-02-04 10:00:00.000;"ЗАО ""Чное обучение""";Казань; пр-кт. Московский, д. 65 ;08.02.2023;10:00:00;Письмо;NULL
965;2023-01-31 18:00:00.000;ИП М.А.Н;Казань; Геологов 53;07.02.2023;18:00:00;Письмо;NULL
966;2023-02-01 17:00:00.000;ИП М.А.Н;Казань; пр-кт. Мира, д. 37/15 ;08.02.2023;17:00:00;Бандероль;NULL
967;2023-01-28 12:00:00.000;"ЗАО ""Чное обучение""";Нижнекамск; пр-кт. Строителей, д. 1 ;04.02.2023;12:00:00;Бандероль;NULL
968;2023-02-07 10:00:00.000;"ПАО ""Альто""";Казань; пр-кт. Московский, д. 65 ;08.02.2023;10:00:00;Габаритный груз;NULL
969;2023-02-06 18:00:00.000;"ЗАО ""Чное обучение""";Казань; Геологов 53;07.02.2023;18:00:00;Письмо;NULL
970;2023-02-05 17:30:00.000;"OOO ""Моя Оборона""";Казань; ул. Александра Грина;08.02.2023;17:30:00;Бандероль;NULL
971;2023-02-04 10:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; ул. главмосстроя, д. 11;06.02.2023;10:00:00;Габаритный груз;NULL
972;2023-02-02 10:00:00.000;ИП М.А.Н;Казань; ул. главмосстроя, д. 11;06.02.2023;10:00:00;Бандероль;NULL
973;2023-02-03 16:30:00.000;"OOO ""Би-Ван Кеноби""";Нижнекамск;  ул. Мурадьяна, д. 34 ;04.02.2023;16:30:00;Письмо;NULL
974;2023-01-29 20:00:00.000;"OOO ""Моя Оборона""";Казань;  г. , б-р. Шишкинский, д. 4 ;04.02.2023;20:00:00;Габаритный груз;NULL
975;2023-01-28 14:00:00.000;"ЗАО ""Чное обучение""";Казань; г. , ул. Шамиля Усманова, д. 12 ;04.02.2023;14:00:00;Письмо;NULL
976;2023-02-03 16:30:00.000;OOO РиК;Нижнекамск;  ул. Мурадьяна, д. 34 ;04.02.2023;16:30:00;Письмо;NULL
977;2023-01-28 20:00:00.000;OOO РиК;Казань;  г. , б-р. Шишкинский, д. 4 ;04.02.2023;20:00:00;Бандероль;NULL
978;2023-02-01 12:00:00.000;"ПАО ""Альто""";Нижнекамск; пр-кт. Строителей, д. 1 ;04.02.2023;12:00:00;Письмо;NULL
979;2023-01-30 14:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; г. , ул. Шамиля Усманова, д. 12 ;04.02.2023;14:00:00;Письмо;NULL
980;2023-01-28 10:00:00.000;ИП М.А.Н;Казань; ул. Шамиля Усманова, д. 62/3;03.02.2023;10:00:00;Письмо;NULL
981;2023-01-27 12:00:00.000;"ЗАО ""Чное обучение""";Казань; пр-кт. Чулман 54,кв 102;02.02.2023;12:00:00;Габаритный груз;NULL
982;2023-01-28 12:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; пр-кт. Чулман 54,кв 102;02.02.2023;12:00:00;Письмо;NULL
983;2023-01-31 10:00:00.000;OOO РиК;Казань; ул. Шамиля Усманова, д. 62/3;03.02.2023;10:00:00;Габаритный груз;NULL
984;2023-01-27 15:40:00.000;"OOO ""Моя Оборона""";Казань; Аделя Кутуя, д. 5 ;30.01.2023;15:40:00;Бандероль;NULL
985;2023-01-30 09:00:00.000;"ЗАО ""Чное обучение""";Нижнекамск; СТУДЕНЧЕСКАЯ, д 9 ;31.01.2023;09:00:00;Письмо;NULL
986;2023-01-25 14:00:00.000;"OOO ""Би-Ван Кеноби""";Зеленодольск; ул. Стахановская, д. 6 ;30.01.2023;14:00:00;Бандероль;NULL
987;2023-01-26 15:00:00.000;OOO РиК;Нижнекамск; Проспект Химиков дом 64;30.01.2023;15:00:00;Письмо;NULL
988;2023-01-26 15:40:00.000;OOO РиК;Казань; Аделя Кутуя, д. 5 ;30.01.2023;15:40:00;Письмо;NULL
989;2023-01-23 15:00:00.000;ИП М.А.Н;Нижнекамск; Проспект Химиков дом 64;30.01.2023;15:00:00;Письмо;NULL
990;2023-01-29 14:00:00.000;OOO РиК;Зеленодольск; ул. Стахановская, д. 6 ;30.01.2023;14:00:00;Бандероль;NULL
991;2023-01-21 17:30:00.000;"OOO ""Моя Оборона""";Казань; б-р. Юных Ленинцев д. 6;25.01.2023;17:30:00;Письмо;NULL
992;2023-01-21 18:00:00.000;"OOO ""Моя Оборона""";Казань; ул. Раскольникова, д. 11А ;25.01.2023;18:00:00;Габаритный груз;NULL
993;2023-01-24 17:30:00.000;"ЗАО ""Чное обучение""";Казань; б-р. Юных Ленинцев д. 6;25.01.2023;17:30:00;Письмо;NULL
994;2023-01-21 18:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; ул. Раскольникова, д. 11А ;25.01.2023;18:00:00;Письмо;NULL
995;2023-01-18 16:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; Шамиля Усманова д 51;24.01.2023;16:00:00;Бандероль;NULL
996;2023-01-19 16:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; Шамиля Усманова д 51;24.01.2023;16:00:00;Габаритный груз;NULL
997;2023-01-14 15:00:00.000;OOO РиК;Казань; ул. Шамиля Усманова, д. 35 ;18.01.2023;15:00:00;Бандероль;NULL
998;2023-01-21 20:30:00.000;ИП М.А.Н;Казань; проспект Мира д 49  ;22.01.2023;20:30:00;Письмо;NULL
999;2023-01-15 18:00:00.000;"ПАО ""Альто""";Казань; ул. Энтузиастов д. 14 магазин одежды до 6.7.8 ;21.01.2023;18:00:00;Габаритный груз;NULL
1000;2023-01-17 18:00:00.000;"ЗАО ""Чное обучение""";Казань; ул. Энтузиастов д. 14 магазин одежды до 6.7.8 ;21.01.2023;18:00:00;Письмо;NULL
